tile_id,x1,y1,x2,y2
2219,238160,601370,240640,603850
2220,240640,601370,243120,603850
2221,240640,598890,243120,601370
2222,213360,554250,215840,556730
2223,213360,556730,215840,559210
2224,215840,556730,218320,559210
2225,215840,554250,218320,556730
2226,218320,549290,220800,551770
2227,218320,551770,220800,554250
2228,220800,551770,223280,554250
2229,220800,549290,223280,551770
2230,223280,549290,225760,551770
2231,223280,551770,225760,554250
2232,225760,551770,228240,554250
2233,225760,549290,228240,551770
2234,213360,569130,215840,571610
2235,213360,571610,215840,574090
2236,215840,571610,218320,574090
2237,215840,569130,218320,571610
2238,213360,579050,215840,581530
2239,213360,581530,215840,584010
2240,215840,581530,218320,584010
2241,215840,579050,218320,581530
2242,218320,574090,220800,576570
2243,218320,576570,220800,579050
2244,220800,576570,223280,579050
2245,218320,569130,220800,571610
2246,218320,571610,220800,574090
2247,220800,569130,223280,571610
2248,223280,569130,225760,571610
2249,225760,571610,228240,574090
2250,225760,569130,228240,571610
2251,223280,564170,225760,566650
2252,223280,566650,225760,569130
2253,225760,566650,228240,569130
2254,225760,564170,228240,566650
2255,228240,569130,230720,571610
2256,228240,571610,230720,574090
2257,230720,571610,233200,574090
2258,230720,569130,233200,571610
2259,233200,569130,235680,571610
2260,235680,571610,238160,574090
2261,235680,569130,238160,571610
2262,233200,564170,235680,566650
2263,233200,566650,235680,569130
2264,235680,566650,238160,569130
2265,235680,564170,238160,566650
2266,228240,574090,230720,576570
2267,228240,576570,230720,579050
2268,230720,576570,233200,579050
2269,230720,574090,233200,576570
2270,228240,581530,230720,584010
2271,235680,579050,238160,581530
2272,233200,574090,235680,576570
2273,233200,576570,235680,579050
2274,238160,579050,240640,581530
2275,238160,581530,240640,584010
2276,240640,581530,243120,584010
2277,240640,579050,243120,581530
2278,243120,574090,245600,576570
2279,243120,576570,245600,579050
2280,245600,576570,248080,579050
2281,238160,564170,240640,566650
2282,238160,566650,240640,569130
2283,240640,564170,243120,566650
2284,228240,554250,230720,556730
2285,230720,554250,233200,556730
2286,233200,561690,235680,564170
2287,235680,561690,238160,564170
2288,235680,559210,238160,561690
2289,235680,556730,238160,559210
2290,235680,554250,238160,556730
2291,243120,554250,245600,556730
2292,243120,556730,245600,559210
2293,245600,556730,248080,559210
2294,245600,554250,248080,556730
2295,258000,554250,260480,556730
2296,262960,551770,265440,554250
2297,265440,551770,267920,554250
2298,265440,549290,267920,551770
2299,262960,544330,265440,546810
2300,262960,546810,265440,549290
2301,265440,546810,267920,549290
2302,265440,544330,267920,546810
2303,253040,571610,255520,574090
2304,255520,571610,258000,574090
2305,255520,569130,258000,571610
2306,253040,564170,255520,566650
2307,255520,566650,258000,569130
2308,255520,564170,258000,566650
2309,248080,576570,250560,579050
2310,250560,576570,253040,579050
2311,250560,574090,253040,576570
2312,258000,574090,260480,576570
2313,258000,576570,260480,579050
2314,260480,576570,262960,579050
2315,260480,574090,262960,576570
2316,262960,576570,265440,579050
2317,265440,576570,267920,579050
2318,265440,574090,267920,576570
2319,258000,564170,260480,566650
2320,258000,566650,260480,569130
2321,260480,566650,262960,569130
2322,260480,564170,262960,566650
2323,262960,571610,265440,574090
2324,265440,571610,267920,574090
2325,265440,569130,267920,571610
2326,248080,588970,250560,591450
2327,248080,591450,250560,593930
2328,250560,591450,253040,593930
2329,250560,588970,253040,591450
2330,253040,588970,255520,591450
2331,255520,591450,258000,593930
2332,255520,588970,258000,591450
2333,253040,593930,255520,596410
2334,253040,596410,255520,598890
2335,255520,596410,258000,598890
2336,248080,464970,250560,467450
2337,248080,467450,250560,469930
2338,250560,467450,253040,469930
2339,250560,464970,253040,467450
2340,248080,469930,250560,472410
2341,248080,472410,250560,474890
2342,250560,472410,253040,474890
2343,250560,469930,253040,472410
2344,253040,469930,255520,472410
2345,253040,472410,255520,474890
2346,253040,464970,255520,467450
2347,255520,464970,258000,467450
2348,248080,479850,250560,482330
2349,248080,482330,250560,484810
2350,250560,482330,253040,484810
2351,250560,479850,253040,482330
2352,255520,477370,258000,479850
2353,255520,474890,258000,477370
2354,260480,482330,262960,484810
2355,260480,479850,262960,482330
2356,262960,477370,265440,479850
2357,265440,477370,267920,479850
2358,258000,464970,260480,467450
2359,260480,467450,262960,469930
2360,260480,464970,262960,467450
2361,260480,472410,262960,474890
2362,262960,472410,265440,474890
2363,265440,472410,267920,474890
2364,265440,469930,267920,472410
2365,248080,489770,250560,492250
2366,248080,492250,250560,494730
2367,250560,492250,253040,494730
2368,250560,489770,253040,492250
2369,262960,484810,265440,487290
2370,262960,487290,265440,489770
2371,265440,487290,267920,489770
2372,265440,484810,267920,487290
2373,253040,519530,255520,522010
2374,253040,522010,255520,524490
2375,255520,522010,258000,524490
2376,255520,519530,258000,522010
2377,253040,529450,255520,531930
2378,253040,531930,255520,534410
2379,253040,526970,255520,529450
2380,255520,526970,258000,529450
2381,255520,524490,258000,526970
2382,253040,534410,255520,536890
2383,253040,536890,255520,539370
2384,255520,536890,258000,539370
2385,258000,536890,260480,539370
2386,260480,536890,262960,539370
2387,260480,534410,262960,536890
2388,262960,534410,265440,536890
2389,262960,536890,265440,539370
2390,265440,536890,267920,539370
2391,265440,534410,267920,536890
2392,258000,524490,260480,526970
2393,258000,526970,260480,529450
2394,260480,526970,262960,529450
2395,260480,524490,262960,526970
2396,258000,529450,260480,531930
2397,260480,531930,262960,534410
2398,260480,529450,262960,531930
2399,262960,524490,265440,526970
2400,265440,526970,267920,529450
2401,265440,524490,267920,526970
2402,173680,313690,176160,316170
2403,176160,311210,178640,313690
2404,173680,306250,176160,308730
2405,176160,306250,178640,308730
2406,171200,318650,173680,321130
2407,171200,316170,173680,318650
2408,181120,318650,183600,321130
2409,181120,316170,183600,318650
2410,178640,323610,181120,326090
2411,181120,323610,183600,326090
2412,181120,321130,183600,323610
2413,183600,321130,186080,323610
2414,183600,323610,186080,326090
2415,186080,323610,188560,326090
2416,186080,321130,188560,323610
2417,183600,316170,186080,318650
2418,183600,318650,186080,321130
2419,186080,318650,188560,321130
2420,186080,316170,188560,318650
2421,178640,311210,181120,313690
2422,178640,313690,181120,316170
2423,181120,313690,183600,316170
2424,181120,311210,183600,313690
2425,183600,311210,186080,313690
2426,183600,313690,186080,316170
2427,186080,313690,188560,316170
2428,186080,311210,188560,313690
2429,181120,338490,183600,340970
2430,181120,336010,183600,338490
2431,183600,340970,186080,343450
2432,183600,343450,186080,345930
2433,186080,343450,188560,345930
2434,183600,336010,186080,338490
2435,183600,338490,186080,340970
2436,186080,338490,188560,340970
2437,186080,336010,188560,338490
2438,178640,326090,181120,328570
2439,178640,328570,181120,331050
2440,181120,326090,183600,328570
2441,178640,331050,181120,333530
2442,181120,333530,183600,336010
2443,183600,333530,186080,336010
2444,186080,326090,188560,328570
2445,188560,326090,191040,328570
2446,188560,328570,191040,331050
2447,191040,328570,193520,331050
2448,188560,331050,191040,333530
2449,191040,333530,193520,336010
2450,191040,331050,193520,333530
2451,193520,328570,196000,331050
2452,188560,340970,191040,343450
2453,191040,343450,193520,345930
2454,191040,340970,193520,343450
2455,188560,311210,191040,313690
2456,188560,313690,191040,316170
2457,191040,313690,193520,316170
2458,191040,311210,193520,313690
2459,193520,311210,196000,313690
2460,193520,313690,196000,316170
2461,196000,313690,198480,316170
2462,196000,311210,198480,313690
2463,188560,316170,191040,318650
2464,188560,318650,191040,321130
2465,191040,318650,193520,321130
2466,191040,316170,193520,318650
2467,188560,321130,191040,323610
2468,191040,321130,193520,323610
2469,196000,323610,198480,326090
2470,193520,316170,196000,318650
2471,193520,318650,196000,321130
2472,196000,316170,198480,318650
2473,198480,316170,200960,318650
2474,200960,316170,203440,318650
2475,173680,360810,176160,363290
2476,173680,363290,176160,365770
2477,173680,355850,176160,358330
2478,173680,358330,176160,360810
2479,176160,358330,178640,360810
2480,176160,355850,178640,358330
2481,178640,360810,181120,363290
2482,178640,363290,181120,365770
2483,181120,363290,183600,365770
2484,181120,360810,183600,363290
2485,183600,350890,186080,353370
2486,183600,353370,186080,355850
2487,186080,353370,188560,355850
2488,186080,350890,188560,353370
2489,168720,365770,171200,368250
2490,168720,368250,171200,370730
2491,171200,368250,173680,370730
2492,171200,365770,173680,368250
2493,168720,380650,171200,383130
2494,171200,380650,173680,383130
2495,173680,375690,176160,378170
2496,173680,378170,176160,380650
2497,176160,378170,178640,380650
2498,178640,375690,181120,378170
2499,181120,378170,183600,380650
2500,181120,375690,183600,378170
2501,178640,380650,181120,383130
2502,178640,383130,181120,385610
2503,181120,383130,183600,385610
2504,181120,380650,183600,383130
2505,183600,380650,186080,383130
2506,186080,383130,188560,385610
2507,186080,380650,188560,383130
2508,178640,368250,181120,370730
2509,181120,368250,183600,370730
2510,181120,365770,183600,368250
2511,188560,370730,191040,373210
2512,188560,373210,191040,375690
2513,191040,373210,193520,375690
2514,191040,370730,193520,373210
2515,193520,370730,196000,373210
2516,193520,373210,196000,375690
2517,196000,373210,198480,375690
2518,196000,370730,198480,373210
2519,193520,365770,196000,368250
2520,193520,368250,196000,370730
2521,196000,365770,198480,368250
2522,193520,380650,196000,383130
2523,193520,383130,196000,385610
2524,196000,383130,198480,385610
2525,196000,380650,198480,383130
2526,198480,375690,200960,378170
2527,198480,378170,200960,380650
2528,200960,378170,203440,380650
2529,200960,375690,203440,378170
2530,198480,380650,200960,383130
2531,200960,380650,203440,383130
2532,203440,380650,205920,383130
2533,203440,383130,205920,385610
2534,205920,383130,208400,385610
2535,205920,380650,208400,383130
2536,203440,375690,205920,378170
2537,203440,378170,205920,380650
2538,205920,378170,208400,380650
2539,198480,365770,200960,368250
2540,198480,368250,200960,370730
2541,200960,368250,203440,370730
2542,198480,370730,200960,373210
2543,198480,373210,200960,375690
2544,200960,373210,203440,375690
2545,200960,370730,203440,373210
2546,203440,370730,205920,373210
2547,203440,373210,205920,375690
2548,203440,368250,205920,370730
2549,205920,368250,208400,370730
2550,205920,365770,208400,368250
2551,188560,348410,191040,350890
2552,191040,348410,193520,350890
2553,191040,345930,193520,348410
2554,188560,350890,191040,353370
2555,188560,353370,191040,355850
2556,191040,353370,193520,355850
2557,191040,350890,193520,353370
2558,193520,350890,196000,353370
2559,196000,350890,198480,353370
2560,193520,345930,196000,348410
2561,193520,348410,196000,350890
2562,196000,348410,198480,350890
2563,196000,345930,198480,348410
2564,188560,360810,191040,363290
2565,188560,363290,191040,365770
2566,191040,363290,193520,365770
2567,191040,360810,193520,363290
2568,193520,360810,196000,363290
2569,193520,363290,196000,365770
2570,196000,363290,198480,365770
2571,196000,360810,198480,363290
2572,193520,355850,196000,358330
2573,193520,358330,196000,360810
2574,196000,358330,198480,360810
2575,198480,358330,200960,360810
2576,200960,358330,203440,360810
2577,200960,355850,203440,358330
2578,198480,360810,200960,363290
2579,198480,363290,200960,365770
2580,200960,363290,203440,365770
2581,200960,360810,203440,363290
2582,198480,345930,200960,348410
2583,198480,348410,200960,350890
2584,200960,348410,203440,350890
2585,200960,345930,203440,348410
2586,198480,350890,200960,353370
2587,200960,353370,203440,355850
2588,200960,350890,203440,353370
2589,208400,370730,210880,373210
2590,210880,373210,213360,375690
2591,210880,370730,213360,373210
2592,208400,378170,210880,380650
2593,210880,378170,213360,380650
2594,210880,375690,213360,378170
2595,168720,385610,171200,388090
2596,168720,388090,171200,390570
2597,171200,388090,173680,390570
2598,168720,390570,171200,393050
2599,168720,393050,171200,395530
2600,176160,388090,178640,390570
2601,168720,400490,171200,402970
2602,168720,402970,171200,405450
2603,171200,402970,173680,405450
2604,171200,400490,173680,402970
2605,173680,402970,176160,405450
2606,176160,402970,178640,405450
2607,176160,400490,178640,402970
2608,173680,398010,176160,400490
2609,176160,398010,178640,400490
2610,178640,385610,181120,388090
2611,178640,388090,181120,390570
2612,181120,388090,183600,390570
2613,183600,388090,186080,390570
2614,186080,388090,188560,390570
2615,186080,385610,188560,388090
2616,173680,412890,176160,415370
2617,176160,412890,178640,415370
2618,176160,410410,178640,412890
2619,168720,415370,171200,417850
2620,168720,417850,171200,420330
2621,171200,417850,173680,420330
2622,168720,420330,171200,422810
2623,168720,422810,171200,425290
2624,171200,422810,173680,425290
2625,171200,420330,173680,422810
2626,173680,420330,176160,422810
2627,173680,422810,176160,425290
2628,176160,420330,178640,422810
2629,173680,415370,176160,417850
2630,173680,417850,176160,420330
2631,176160,417850,178640,420330
2632,176160,415370,178640,417850
2633,178640,415370,181120,417850
2634,181120,417850,183600,420330
2635,181120,415370,183600,417850
2636,178640,420330,181120,422810
2637,181120,420330,183600,422810
2638,183600,420330,186080,422810
2639,183600,415370,186080,417850
2640,183600,417850,186080,420330
2641,186080,417850,188560,420330
2642,178640,410410,181120,412890
2643,178640,412890,181120,415370
2644,181120,412890,183600,415370
2645,181120,410410,183600,412890
2646,183600,410410,186080,412890
2647,183600,412890,186080,415370
2648,186080,412890,188560,415370
2649,186080,410410,188560,412890
2650,188560,405450,191040,407930
2651,188560,407930,191040,410410
2652,191040,407930,193520,410410
2653,188560,410410,191040,412890
2654,188560,412890,191040,415370
2655,191040,412890,193520,415370
2656,191040,410410,193520,412890
2657,193520,412890,196000,415370
2658,196000,412890,198480,415370
2659,193520,407930,196000,410410
2660,196000,407930,198480,410410
2661,196000,405450,198480,407930
2662,188560,415370,191040,417850
2663,188560,417850,191040,420330
2664,191040,417850,193520,420330
2665,191040,415370,193520,417850
2666,188560,420330,191040,422810
2667,188560,422810,191040,425290
2668,191040,422810,193520,425290
2669,193520,393050,196000,395530
2670,188560,400490,191040,402970
2671,188560,402970,191040,405450
2672,191040,402970,193520,405450
2673,191040,400490,193520,402970
2674,193520,400490,196000,402970
2675,193520,402970,196000,405450
2676,196000,402970,198480,405450
2677,196000,400490,198480,402970
2678,198480,400490,200960,402970
2679,198480,402970,200960,405450
2680,200960,402970,203440,405450
2681,200960,400490,203440,402970
2682,198480,385610,200960,388090
2683,198480,388090,200960,390570
2684,200960,388090,203440,390570
2685,200960,385610,203440,388090
2686,198480,390570,200960,393050
2687,198480,393050,200960,395530
2688,200960,393050,203440,395530
2689,200960,390570,203440,393050
2690,168720,430250,171200,432730
2691,171200,432730,173680,435210
2692,171200,430250,173680,432730
2693,173680,425290,176160,427770
2694,173680,427770,176160,430250
2695,176160,427770,178640,430250
2696,176160,425290,178640,427770
2697,168720,435210,171200,437690
2698,168720,437690,171200,440170
2699,171200,437690,173680,440170
2700,171200,435210,173680,437690
2701,168720,440170,171200,442650
2702,168720,442650,171200,445130
2703,171200,440170,173680,442650
2704,176160,442650,178640,445130
2705,176160,440170,178640,442650
2706,173680,435210,176160,437690
2707,173680,437690,176160,440170
2708,176160,437690,178640,440170
2709,176160,435210,178640,437690
2710,178640,440170,181120,442650
2711,181120,442650,183600,445130
2712,181120,440170,183600,442650
2713,183600,442650,186080,445130
2714,183600,437690,186080,440170
2715,178640,425290,181120,427770
2716,178640,427770,181120,430250
2717,178640,432730,181120,435210
2718,181120,432730,183600,435210
2719,181120,430250,183600,432730
2720,183600,430250,186080,432730
2721,183600,432730,186080,435210
2722,186080,432730,188560,435210
2723,168720,445130,171200,447610
2724,168720,447610,171200,450090
2725,171200,445130,173680,447610
2726,168720,450090,171200,452570
2727,168720,452570,171200,455050
2728,171200,452570,173680,455050
2729,173680,452570,176160,455050
2730,176160,452570,178640,455050
2731,176160,450090,178640,452570
2732,176160,447610,178640,450090
2733,176160,445130,178640,447610
2734,168720,455050,171200,457530
2735,168720,457530,171200,460010
2736,171200,457530,173680,460010
2737,171200,455050,173680,457530
2738,168720,462490,171200,464970
2739,171200,462490,173680,464970
2740,171200,460010,173680,462490
2741,173680,460010,176160,462490
2742,173680,462490,176160,464970
2743,176160,462490,178640,464970
2744,176160,460010,178640,462490
2745,188560,447610,191040,450090
2746,191040,447610,193520,450090
2747,193520,447610,196000,450090
2748,196000,447610,198480,450090
2749,196000,445130,198480,447610
2750,193520,460010,196000,462490
2751,193520,462490,196000,464970
2752,196000,462490,198480,464970
2753,196000,460010,198480,462490
2754,198480,455050,200960,457530
2755,200960,457530,203440,460010
2756,200960,455050,203440,457530
2757,203440,455050,205920,457530
2758,203440,457530,205920,460010
2759,205920,457530,208400,460010
2760,198480,447610,200960,450090
2761,200960,447610,203440,450090
2762,200960,445130,203440,447610
2763,198480,450090,200960,452570
2764,198480,452570,200960,455050
2765,200960,452570,203440,455050
2766,200960,450090,203440,452570
2767,203440,452570,205920,455050
2768,205920,452570,208400,455050
2769,205920,450090,208400,452570
2770,203440,445130,205920,447610
2771,203440,447610,205920,450090
2772,205920,447610,208400,450090
2773,188560,427770,191040,430250
2774,191040,427770,193520,430250
2775,191040,425290,193520,427770
2776,188560,430250,191040,432730
2777,191040,432730,193520,435210
2778,191040,430250,193520,432730
2779,193520,430250,196000,432730
2780,193520,432730,196000,435210
2781,196000,432730,198480,435210
2782,196000,430250,198480,432730
2783,188560,435210,191040,437690
2784,191040,435210,193520,437690
2785,196000,442650,198480,445130
2786,196000,440170,198480,442650
2787,193520,435210,196000,437690
2788,193520,437690,196000,440170
2789,196000,435210,198480,437690
2790,198480,435210,200960,437690
2791,200960,435210,203440,437690
2792,203440,435210,205920,437690
2793,203440,437690,205920,440170
2794,205920,435210,208400,437690
2795,198480,432730,200960,435210
2796,200960,432730,203440,435210
2797,200960,430250,203440,432730
2798,203440,430250,205920,432730
2799,203440,432730,205920,435210
2800,205920,432730,208400,435210
2801,205920,430250,208400,432730
2802,213360,432730,215840,435210
2803,215840,432730,218320,435210
2804,215840,430250,218320,432730
2805,208400,440170,210880,442650
2806,208400,442650,210880,445130
2807,210880,442650,213360,445130
2808,213360,442650,215840,445130
2809,218320,435210,220800,437690
2810,218320,437690,220800,440170
2811,220800,435210,223280,437690
2812,218320,440170,220800,442650
2813,218320,442650,220800,445130
2814,220800,442650,223280,445130
2815,220800,440170,223280,442650
2816,223280,435210,225760,437690
2817,223280,437690,225760,440170
2818,225760,437690,228240,440170
2819,225760,435210,228240,437690
2820,218320,430250,220800,432730
2821,218320,432730,220800,435210
2822,220800,430250,223280,432730
2823,223280,430250,225760,432730
2824,223280,432730,225760,435210
2825,225760,432730,228240,435210
2826,225760,430250,228240,432730
2827,208400,455050,210880,457530
2828,208400,457530,210880,460010
2829,210880,457530,213360,460010
2830,210880,455050,213360,457530
2831,208400,462490,210880,464970
2832,213360,455050,215840,457530
2833,213360,457530,215840,460010
2834,215840,457530,218320,460010
2835,215840,455050,218320,457530
2836,223280,460010,225760,462490
2837,225760,462490,228240,464970
2838,225760,460010,228240,462490
2839,223280,455050,225760,457530
2840,223280,457530,225760,460010
2841,225760,457530,228240,460010
2842,225760,455050,228240,457530
2843,218320,445130,220800,447610
2844,218320,447610,220800,450090
2845,220800,447610,223280,450090
2846,220800,445130,223280,447610
2847,233200,445130,235680,447610
2848,233200,447610,235680,450090
2849,235680,447610,238160,450090
2850,235680,445130,238160,447610
2851,228240,455050,230720,457530
2852,228240,457530,230720,460010
2853,230720,455050,233200,457530
2854,238160,455050,240640,457530
2855,238160,457530,240640,460010
2856,240640,457530,243120,460010
2857,240640,455050,243120,457530
2858,238160,462490,240640,464970
2859,240640,462490,243120,464970
2860,240640,460010,243120,462490
2861,243120,460010,245600,462490
2862,243120,462490,245600,464970
2863,245600,460010,248080,462490
2864,238160,452570,240640,455050
2865,240640,452570,243120,455050
2866,240640,450090,243120,452570
2867,228240,430250,230720,432730
2868,228240,432730,230720,435210
2869,230720,432730,233200,435210
2870,230720,430250,233200,432730
2871,233200,440170,235680,442650
2872,233200,442650,235680,445130
2873,235680,440170,238160,442650
2874,233200,435210,235680,437690
2875,233200,437690,235680,440170
2876,235680,435210,238160,437690
2877,243120,440170,245600,442650
2878,243120,442650,245600,445130
2879,245600,440170,248080,442650
2880,208400,385610,210880,388090
2881,208400,388090,210880,390570
2882,210880,388090,213360,390570
2883,210880,385610,213360,388090
2884,22400,370730,23640,371970
2885,22400,371970,23640,373210
2886,23640,371970,24880,373210
2887,23640,370730,24880,371970
2888,44720,370730,45960,371970
2889,44720,371970,45960,373210
2890,45960,371970,47200,373210
2891,45960,370730,47200,371970
2892,47200,370730,48440,371970
2893,47200,371970,48440,373210
2894,48440,371970,49680,373210
2895,48440,370730,49680,371970
2896,59600,365770,60840,367010
2897,59600,367010,60840,368250
2898,60840,367010,62080,368250
2899,60840,365770,62080,367010
2900,62080,365770,63320,367010
2901,62080,367010,63320,368250
2902,63320,367010,64560,368250
2903,63320,365770,64560,367010
2904,79440,378170,80680,379410
2905,79440,379410,80680,380650
2906,80680,379410,81920,380650
2907,80680,378170,81920,379410
2908,79440,380650,80680,381890
2909,79440,381890,80680,383130
2910,80680,380650,81920,381890
2911,27360,385610,28600,386850
2912,28600,386850,29840,388090
2913,29840,385610,31080,386850
2914,31080,386850,32320,388090
2915,31080,385610,32320,386850
2916,29840,388090,31080,389330
2917,29840,389330,31080,390570
2918,31080,388090,32320,389330
2919,32320,388090,33560,389330
2920,32320,389330,33560,390570
2921,33560,389330,34800,390570
2922,33560,388090,34800,389330
2923,29840,390570,31080,391810
2924,29840,391810,31080,393050
2925,31080,391810,32320,393050
2926,32320,390570,33560,391810
2927,32320,391810,33560,393050
2928,33560,391810,34800,393050
2929,33560,390570,34800,391810
2930,67040,442650,68280,443890
2931,67040,443890,68280,445130
2932,68280,443890,69520,445130
2933,68280,442650,69520,443890
2934,64560,435210,65800,436450
2935,64560,436450,65800,437690
2936,65800,436450,67040,437690
2937,65800,435210,67040,436450
2938,67040,427770,68280,429010
2939,67040,429010,68280,430250
2940,68280,429010,69520,430250
2941,69520,445130,70760,446370
2942,69520,446370,70760,447610
2943,70760,445130,72000,446370
2944,69520,447610,70760,448850
2945,69520,448850,70760,450090
2946,70760,447610,72000,448850
2947,72000,447610,73240,448850
2948,72000,448850,73240,450090
2949,73240,448850,74480,450090
2950,73240,447610,74480,448850
2951,72000,445130,73240,446370
2952,72000,446370,73240,447610
2953,73240,446370,74480,447610
2954,74480,450090,75720,451330
2955,74480,451330,75720,452570
2956,75720,450090,76960,451330
2957,74480,452570,75720,453810
2958,74480,453810,75720,455050
2959,75720,453810,76960,455050
2960,76960,450090,78200,451330
2961,76960,451330,78200,452570
2962,78200,451330,79440,452570
2963,78200,450090,79440,451330
2964,74480,445130,75720,446370
2965,74480,446370,75720,447610
2966,75720,446370,76960,447610
2967,75720,445130,76960,446370
2968,74480,447610,75720,448850
2969,74480,448850,75720,450090
2970,75720,448850,76960,450090
2971,75720,447610,76960,448850
2972,76960,447610,78200,448850
2973,76960,448850,78200,450090
2974,78200,447610,79440,448850
2975,76960,457530,78200,458770
2976,78200,458770,79440,460010
2977,76960,455050,78200,456290
2978,76960,456290,78200,457530
2979,79440,456290,80680,457530
2980,80680,456290,81920,457530
2981,80680,455050,81920,456290
2982,79440,457530,80680,458770
2983,79440,458770,80680,460010
2984,80680,458770,81920,460010
2985,80680,457530,81920,458770
2986,81920,455050,83160,456290
2987,81920,456290,83160,457530
2988,83160,456290,84400,457530
2989,86880,463730,88120,464970
2990,88120,463730,89360,464970
2991,88120,462490,89360,463730
2992,86880,460010,88120,461250
2993,88120,461250,89360,462490
2994,88120,460010,89360,461250
2995,84400,455050,85640,456290
2996,84400,456290,85640,457530
2997,85640,456290,86880,457530
2998,85640,455050,86880,456290
2999,88120,456290,89360,457530
3000,88120,455050,89360,456290
3001,80680,448850,81920,450090
3002,80680,447610,81920,448850
3003,81920,447610,83160,448850
3004,81920,448850,83160,450090
3005,83160,448850,84400,450090
3006,81920,445130,83160,446370
3007,83160,445130,84400,446370
3008,79440,450090,80680,451330
3009,79440,451330,80680,452570
3010,80680,450090,81920,451330
3011,80680,452570,81920,453810
3012,81920,453810,83160,455050
3013,83160,453810,84400,455050
3014,81920,450090,83160,451330
3015,81920,451330,83160,452570
3016,83160,451330,84400,452570
3017,83160,450090,84400,451330
3018,84400,451330,85640,452570
3019,85640,451330,86880,452570
3020,85640,450090,86880,451330
3021,84400,452570,85640,453810
3022,85640,453810,86880,455050
3023,85640,452570,86880,453810
3024,86880,453810,88120,455050
3025,88120,453810,89360,455050
3026,88120,452570,89360,453810
3027,86880,451330,88120,452570
3028,88120,451330,89360,452570
3029,88120,450090,89360,451330
3030,84400,445130,85640,446370
3031,85640,445130,86880,446370
3032,84400,447610,85640,448850
3033,84400,448850,85640,450090
3034,85640,448850,86880,450090
3035,85640,447610,86880,448850
3036,69520,425290,70760,426530
3037,70760,426530,72000,427770
3038,70760,425290,72000,426530
3039,69520,429010,70760,430250
3040,70760,429010,72000,430250
3041,70760,427770,72000,429010
3042,69520,432730,70760,433970
3043,69520,433970,70760,435210
3044,70760,433970,72000,435210
3045,70760,432730,72000,433970
3046,69520,435210,70760,436450
3047,69520,436450,70760,437690
3048,70760,436450,72000,437690
3049,70760,435210,72000,436450
3050,74480,442650,75720,443890
3051,74480,443890,75720,445130
3052,75720,443890,76960,445130
3053,75720,442650,76960,443890
3054,74480,435210,75720,436450
3055,74480,436450,75720,437690
3056,75720,436450,76960,437690
3057,74480,437690,75720,438930
3058,75720,438930,76960,440170
3059,76960,437690,78200,438930
3060,76960,438930,78200,440170
3061,78200,438930,79440,440170
3062,78200,437690,79440,438930
3063,76960,435210,78200,436450
3064,76960,436450,78200,437690
3065,78200,436450,79440,437690
3066,78200,435210,79440,436450
3067,81920,437690,83160,438930
3068,81920,438930,83160,440170
3069,83160,438930,84400,440170
3070,83160,437690,84400,438930
3071,81920,436450,83160,437690
3072,83160,435210,84400,436450
3073,81920,442650,83160,443890
3074,81920,443890,83160,445130
3075,83160,442650,84400,443890
3076,84400,435210,85640,436450
3077,84400,436450,85640,437690
3078,85640,435210,86880,436450
3079,84400,437690,85640,438930
3080,85640,438930,86880,440170
3081,85640,437690,86880,438930
3082,86880,437690,88120,438930
3083,86880,438930,88120,440170
3084,88120,438930,89360,440170
3085,88120,437690,89360,438930
3086,86880,435210,88120,436450
3087,88120,436450,89360,437690
3088,88120,435210,89360,436450
3089,79440,425290,80680,426530
3090,79440,426530,80680,427770
3091,80680,425290,81920,426530
3092,79440,427770,80680,429010
3093,79440,429010,80680,430250
3094,81920,429010,83160,430250
3095,83160,429010,84400,430250
3096,81920,425290,83160,426530
3097,83160,426530,84400,427770
3098,83160,425290,84400,426530
3099,81920,430250,83160,431490
3100,81920,431490,83160,432730
3101,83160,431490,84400,432730
3102,83160,430250,84400,431490
3103,84400,431490,85640,432730
3104,85640,431490,86880,432730
3105,85640,430250,86880,431490
3106,84400,432730,85640,433970
3107,84400,433970,85640,435210
3108,85640,433970,86880,435210
3109,85640,432730,86880,433970
3110,86880,430250,88120,431490
3111,86880,431490,88120,432730
3112,88120,431490,89360,432730
3113,88120,430250,89360,431490
3114,84400,425290,85640,426530
3115,84400,426530,85640,427770
3116,85640,426530,86880,427770
3117,85640,425290,86880,426530
3118,84400,427770,85640,429010
3119,85640,429010,86880,430250
3120,85640,427770,86880,429010
3121,86880,427770,88120,429010
3122,86880,429010,88120,430250
3123,88120,429010,89360,430250
3124,88120,427770,89360,429010
3125,86880,426530,88120,427770
3126,88120,426530,89360,427770
3127,88120,425290,89360,426530
3128,49680,390570,50920,391810
3129,50920,391810,52160,393050
3130,54640,388090,55880,389330
3131,54640,389330,55880,390570
3132,55880,389330,57120,390570
3133,55880,388090,57120,389330
3134,52160,405450,53400,406690
3135,52160,406690,53400,407930
3136,53400,406690,54640,407930
3137,53400,405450,54640,406690
3138,64560,417850,65800,419090
3139,64560,419090,65800,420330
3140,65800,419090,67040,420330
3141,65800,417850,67040,419090
3142,72000,410410,73240,411650
3143,72000,411650,73240,412890
3144,73240,411650,74480,412890
3145,73240,410410,74480,411650
3146,69520,417850,70760,419090
3147,70760,419090,72000,420330
3148,70760,417850,72000,419090
3149,72000,393050,73240,394290
3150,72000,394290,73240,395530
